fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,color
0.077,0.775,0.42,0.019,0.092,0.08,0.86,0.9959,0.0323,0.59,0.095,5,Red
0.071,0.6,0,0.018000000000000002,0.074,0.16,0.34,0.9972,0.0347,0.7,0.099,6,Red
0.08,0.57,0.23,0.032,0.073,0.17,1.19,0.99675,0.0326,0.57,0.09300000000000001,5,Red
0.094,0.34,0.37,0.022000000000000002,0.075,0.05,0.13,0.998,0.0322,0.62,0.092,5,Red
0.066,0.695,0,0.021,0.075,0.12,0.56,0.9968,0.0349,0.67,0.092,5,Red
0.077,0.41,0.76,0.018000000000000002,0.611,0.08,0.45,0.9968,0.030600000000000002,1.26,0.094,5,Red
0.1,0.31,0.47,0.026000000000000002,0.085,0.14,0.33,0.99965,0.0336,0.8,0.105,7,Red
0.079,0.33,0.23,0.017,0.077,0.18,0.45,0.99625,0.0329,0.65,0.09300000000000001,5,Red
0.07,0.975,0.04,0.02,0.087,0.12,0.67,0.99565,0.0335,0.6,0.094,4,Red
0.08,0.52,0.03,0.017,0.07,0.1,0.35,0.99575,0.0334,0.57,0.1,5,Red
0.079,0.37,0.23,0.018000000000000002,0.077,0.23,0.49,0.9963,0.032799999999999996,0.67,0.09300000000000001,5,Red
0.125,0.56,0.49,0.024,0.064,0.05,0.27,0.9999,0.0308,0.87,0.109,5,Red
0.11800000000000001,0.26,0.52,0.018000000000000002,0.071,0.06,0.1,0.9968,0.032,0.72,0.102,7,Red
0.081,0.87,0,0.033,0.096,0.26,0.61,1.00025,0.036000000000000004,0.72,0.098,4,Red
0.079,0.35,0.46,0.036000000000000004,0.078,0.15,0.37,0.9973,0.0335,0.86,0.128,8,Red
0.069,0.54,0.04,0.03,0.077,0.07,0.27,0.9987,0.0369,0.91,0.094,6,Red
0.115,0.18,0.51,0.04,0.104,0.04,0.23,0.9996,0.032799999999999996,0.97,0.10099999999999999,6,Red
0.079,0.545,0.06,0.04,0.087,0.27,0.61,0.9965,0.0336,0.67,0.107,6,Red
0.115,0.18,0.51,0.04,0.104,0.04,0.23,0.9996,0.032799999999999996,0.97,0.10099999999999999,6,Red
0.109,0.37,0.58,0.04,0.071,0.17,0.65,0.99935,0.0322,0.78,0.10099999999999999,5,Red
0.084,0.715,0.2,0.024,0.076,0.1,0.38,0.99735,0.0331,0.64,0.094,5,Red
0.075,0.65,0.18,0.07,0.088,0.27,0.94,0.99915,0.0338,0.77,0.094,5,Red
0.079,0.545,0.06,0.04,0.087,0.27,0.61,0.9965,0.0336,0.67,0.107,6,Red
0.069,0.54,0.04,0.03,0.077,0.07,0.27,0.9987,0.0369,0.91,0.094,6,Red
0.115,0.18,0.51,0.04,0.104,0.04,0.23,0.9996,0.032799999999999996,0.97,0.10099999999999999,6,Red
0.10300000000000001,0.32,0.45,0.064,0.073,0.05,0.13,0.9976,0.0323,0.82,0.126,8,Red
0.08900000000000001,0.4,0.32,0.055999999999999994,0.087,0.1,0.47,0.9991,0.0338,0.77,0.105,7,Red
0.114,0.26,0.44,0.036000000000000004,0.071,0.06,0.19,0.9986,0.031200000000000002,0.82,0.09300000000000001,6,Red
0.077,0.27,0.68,0.035,0.358,0.05,0.1,0.9972,0.0325,1.08,0.099,7,Red
0.076,0.52,0.12,0.03,0.067,0.12,0.53,0.9971,0.0336,0.57,0.091,5,Red
0.08900000000000001,0.4,0.32,0.055999999999999994,0.087,0.1,0.47,0.9991,0.0338,0.77,0.105,7,Red
0.099,0.59,0.07,0.034,0.102,0.32,0.71,1.00015,0.0331,0.71,0.098,5,Red
0.099,0.59,0.07,0.034,0.102,0.32,0.71,1.00015,0.0331,0.71,0.098,5,Red
0.12,0.45,0.55,0.02,0.073,0.25,0.49,0.9997,0.031,0.76,0.10300000000000001,6,Red
0.075,0.4,0.12,0.03,0.092,0.29,0.53,0.9967,0.0337,0.7,0.10300000000000001,6,Red
0.087,0.52,0.09,0.025,0.091,0.2,0.49,0.9976,0.0334,0.86,0.106,7,Red
0.11599999999999999,0.42,0.53,0.033,0.105,0.33,0.98,1.001,0.032,0.95,0.092,5,Red
0.087,0.52,0.09,0.025,0.091,0.2,0.49,0.9976,0.0334,0.86,0.106,7,Red
0.11,0.2,0.48,0.02,0.343,0.06,0.18,0.9979,0.033,0.71,0.105,5,Red
0.10400000000000001,0.55,0.23,0.027000000000000003,0.091,0.18,0.48,0.9994,0.0322,0.64,0.10300000000000001,6,Red
0.069,0.36,0.25,0.024,0.098,0.05,0.16,0.9964,0.0341,0.6,0.10099999999999999,6,Red
0.133,0.34,0.52,0.032,0.094,0.17,0.53,1.0014,0.0305,0.81,0.095,6,Red
0.10800000000000001,0.5,0.46,0.025,0.073,0.05,0.27,1.0001,0.0305,0.64,0.095,5,Red
0.106,0.83,0.37,0.026000000000000002,0.086,0.26,0.7,0.9981,0.0316,0.52,0.099,5,Red
0.071,0.63,0.06,0.02,0.083,0.08,0.29,0.99855,0.036699999999999997,0.73,0.096,5,Red
0.07200000000000001,0.65,0.02,0.023,0.094,0.05,0.31,0.9993,0.036699999999999997,0.8,0.09699999999999999,5,Red
0.069,0.67,0.06,0.021,0.08,0.08,0.33,0.99845,0.0368,0.71,0.096,5,Red
0.075,0.53,0.06,0.026000000000000002,0.086,0.2,0.44,0.9965,0.0338,0.59,0.107,6,Red
0.111,0.18,0.48,0.015,0.068,0.07,0.15,0.9973,0.0322,0.64,0.10099999999999999,6,Red
0.083,0.705,0.12,0.026000000000000002,0.092,0.12,0.28,0.9994,0.0351,0.72,0.1,5,Red
0.07400000000000001,0.67,0.12,0.016,0.186,0.05,0.21,0.996,0.0339,0.54,0.095,5,Red
0.084,0.65,0.6,0.021,0.112,0.12,0.9,0.9973,0.032,0.52,0.092,5,Red
0.10300000000000001,0.53,0.48,0.025,0.063,0.06,0.25,0.9998,0.031200000000000002,0.59,0.09300000000000001,6,Red
0.076,0.62,0.32,0.022000000000000002,0.082,0.07,0.54,0.9966,0.0336,0.52,0.094,5,Red
0.10300000000000001,0.41,0.42,0.024,0.213,0.06,0.14,0.9994,0.0319,0.62,0.095,6,Red
0.10300000000000001,0.43,0.44,0.024,0.214,0.05,0.12,0.9994,0.0319,0.63,0.095,6,Red
0.07400000000000001,0.29,0.38,0.017,0.062,0.09,0.3,0.9968,0.0341,0.53,0.095,6,Red
0.10300000000000001,0.53,0.48,0.025,0.063,0.06,0.25,0.9998,0.031200000000000002,0.59,0.09300000000000001,6,Red
0.079,0.53,0.24,0.02,0.072,0.15,1.05,0.996,0.0327,0.54,0.094,6,Red
0.09,0.46,0.31,0.027999999999999997,0.093,0.19,0.98,0.99815,0.0332,0.63,0.095,6,Red
0.086,0.47,0.3,0.03,0.076,0.3,1.35,0.9976,0.033,0.53,0.094,5,Red
0.07400000000000001,0.36,0.29,0.026000000000000002,0.087,0.26,0.72,0.99645,0.0339,0.68,0.11,5,Red
0.071,0.35,0.29,0.025,0.096,0.2,0.53,0.9962,0.0342,0.65,0.11,6,Red
0.096,0.56,0.23,0.034,0.102,0.37,0.92,0.9996,0.033,0.65,0.10099999999999999,5,Red
0.096,0.77,0.12,0.028999999999999998,0.082,0.3,0.74,0.99865,0.033,0.64,0.10400000000000001,6,Red
0.098,0.66,0.39,0.032,0.083,0.21,0.59,0.9989,0.0337,0.71,0.115,7,Red
0.096,0.77,0.12,0.028999999999999998,0.082,0.3,0.74,0.99865,0.033,0.64,0.10400000000000001,6,Red
0.098,0.66,0.39,0.032,0.083,0.21,0.59,0.9989,0.0337,0.71,0.115,7,Red
0.09300000000000001,0.61,0.26,0.034,0.09,0.25,0.87,0.99975,0.032400000000000005,0.62,0.09699999999999999,5,Red
0.078,0.62,0.05,0.023,0.079,0.06,0.18,0.99735,0.0329,0.63,0.09300000000000001,5,Red
0.10300000000000001,0.59,0.42,0.027999999999999997,0.09,0.35,0.73,0.999,0.032799999999999996,0.7,0.095,6,Red
0.1,0.49,0.2,0.11,0.071,0.13,0.5,1.0015,0.0316,0.69,0.092,6,Red
0.1,0.49,0.2,0.11,0.071,0.13,0.5,1.0015,0.0316,0.69,0.092,6,Red
0.11599999999999999,0.53,0.66,0.0365,0.121,0.06,0.14,0.9978,0.0305,0.74,0.115,7,Red
0.10300000000000001,0.44,0.5,0.045,0.107,0.05,0.13,0.998,0.032799999999999996,0.83,0.115,5,Red
0.134,0.27,0.62,0.026000000000000002,0.082,0.06,0.21,1.0002,0.0316,0.67,0.09699999999999999,6,Red
0.107,0.46,0.39,0.02,0.061,0.07,0.15,0.9981,0.0318,0.62,0.095,5,Red
0.102,0.36,0.64,0.028999999999999998,0.122,0.1,0.41,0.998,0.0323,0.66,0.125,6,Red
0.102,0.36,0.64,0.028999999999999998,0.122,0.1,0.41,0.998,0.0323,0.66,0.125,6,Red
0.08,0.58,0.28,0.032,0.066,0.21,1.14,0.9973,0.0322,0.54,0.094,6,Red
0.084,0.56,0.08,0.021,0.105,0.16,0.44,0.9958,0.0313,0.52,0.11,5,Red
0.079,0.65,0.01,0.025,0.078,0.17,0.38,0.9963,0.0334,0.74,0.11699999999999999,7,Red
0.11900000000000001,0.695,0.53,0.034,0.128,0.07,0.21,0.9992,0.0317,0.84,0.122,7,Red
0.08900000000000001,0.43,0.45,0.019,0.052,0.06,0.16,0.9948,0.0335,0.7,0.125,6,Red
0.078,0.43,0.32,0.027999999999999997,0.08,0.29,0.58,0.9974,0.0331,0.64,0.10300000000000001,5,Red
0.124,0.49,0.58,0.03,0.103,0.28,0.99,1.0008,0.0316,1,0.115,6,Red
0.125,0.28,0.54,0.023,0.082,0.12,0.29,0.9997,0.0311,1.36,0.098,7,Red
0.122,0.34,0.5,0.024,0.066,0.1,0.21,1,0.031200000000000002,1.18,0.092,6,Red
0.106,0.42,0.48,0.027000000000000003,0.065,0.05,0.18,0.9972,0.0321,0.87,0.113,6,Red
0.109,0.39,0.47,0.018000000000000002,0.118,0.06,0.14,0.9982,0.033,0.75,0.098,6,Red
0.109,0.39,0.47,0.018000000000000002,0.118,0.06,0.14,0.9982,0.033,0.75,0.098,6,Red
0.11900000000000001,0.57,0.5,0.026000000000000002,0.082,0.06,0.32,1.0006,0.031200000000000002,0.78,0.107,6,Red
0.07,0.685,0,0.019,0.067,0.4,0.63,0.9979,0.036000000000000004,0.81,0.099,5,Red
0.066,0.815,0.02,0.027000000000000003,0.072,0.17,0.34,0.9955,0.0358,0.89,0.12300000000000001,7,Red
0.138,0.49,0.67,0.03,0.093,0.06,0.15,0.9986,0.0302,0.93,0.12,6,Red
0.096,0.56,0.31,0.027999999999999997,0.089,0.15,0.46,0.9979,0.0311,0.92,0.1,6,Red
0.091,0.785,0,0.026000000000000002,0.093,0.11,0.28,0.9994,0.0336,0.86,0.094,6,Red
0.107,0.67,0.22,0.027000000000000003,0.107,0.17,0.34,1.0004,0.032799999999999996,0.98,0.099,6,Red
0.091,0.795,0,0.026000000000000002,0.096,0.11,0.26,0.9994,0.0335,0.83,0.094,6,Red
0.077,0.665,0,0.024,0.09,0.08,0.19,0.9974,0.0327,0.73,0.09300000000000001,5,Red
0.135,0.53,0.79,0.048,0.12,0.23,0.77,1.0018,0.0318,0.77,0.13,5,Red
0.061,0.21,0.4,0.013999999999999999,0.066,0.405,1.65,0.9912,0.0325,0.59,0.11900000000000001,6,Red
0.067,0.75,0.01,0.024,0.078,0.17,0.32,0.9955,0.0355,0.61,0.128,6,Red
0.115,0.41,0.52,0.03,0.08,0.29,0.55,1.0001,0.0326,0.88,0.11,5,Red
0.105,0.42,0.66,0.029500000000000002,0.116,0.12,0.29,0.997,0.032400000000000005,0.75,0.11699999999999999,7,Red
0.11900000000000001,0.43,0.66,0.031,0.109,0.1,0.23,1,0.0315,0.85,0.10400000000000001,7,Red
0.126,0.38,0.66,0.026000000000000002,0.088,0.1,0.41,1.001,0.0317,0.68,0.098,6,Red
0.08199999999999999,0.7,0.23,0.02,0.099,0.14,0.81,0.9973,0.0319,0.7,0.094,5,Red
0.086,0.45,0.31,0.026000000000000002,0.086,0.21,0.5,0.9982,0.0337,0.91,0.099,6,Red
0.11900000000000001,0.58,0.66,0.025,0.072,0.06,0.37,0.9992,0.0305,0.56,0.1,5,Red
0.125,0.46,0.63,0.02,0.071,0.06,0.15,0.9988,0.029900000000000003,0.87,0.102,5,Red
0.128,0.615,0.66,0.057999999999999996,0.083,0.07,0.42,1.0022,0.030699999999999998,0.73,0.1,7,Red
0.1,0.42,0.5,0.034,0.107,0.07,0.21,0.9979,0.0326,0.93,0.11800000000000001,6,Red
0.128,0.615,0.66,0.057999999999999996,0.083,0.07,0.42,1.0022,0.030699999999999998,0.73,0.1,7,Red
0.10400000000000001,0.575,0.61,0.026000000000000002,0.076,0.11,0.24,1,0.0316,0.69,0.09,5,Red
0.10300000000000001,0.34,0.52,0.027999999999999997,0.159,0.15,0.75,0.9998,0.0318,0.64,0.094,5,Red
0.094,0.27,0.53,0.024,0.074,0.06,0.18,0.9962,0.032,1.13,0.12,7,Red
0.069,0.765,0.02,0.023,0.063,0.35,0.63,0.9975,0.035699999999999996,0.78,0.099,5,Red
0.079,0.24,0.4,0.016,0.056,0.11,0.25,0.9967,0.0332,0.87,0.087,6,Red
0.091,0.28,0.48,0.018000000000000002,0.067,0.26,0.46,0.9967,0.0332,1.04,0.106,6,Red
0.07400000000000001,0.55,0.22,0.022000000000000002,0.106,0.12,0.72,0.9959,0.0305,0.63,0.092,5,Red
0.14,0.41,0.63,0.038,0.089,0.06,0.47,1.0014,0.0301,0.81,0.10800000000000001,6,Red
0.115,0.54,0.71,0.044000000000000004,0.124,0.06,0.15,0.9984,0.0301,0.83,0.11800000000000001,7,Red
0.115,0.45,0.5,0.03,0.078,0.19,0.47,1.0003,0.0326,1.11,0.11,6,Red
0.094,0.27,0.53,0.024,0.074,0.06,0.18,0.9962,0.032,1.13,0.12,7,Red
0.114,0.625,0.66,0.062,0.088,0.06,0.24,0.9988,0.0311,0.99,0.133,6,Red
0.083,0.42,0.38,0.025,0.094,0.24,0.6,0.9979,0.0331,0.7,0.10800000000000001,6,Red
0.083,0.26,0.42,0.02,0.08,0.11,0.27,0.9974,0.0321,0.8,0.094,6,Red
0.13699999999999998,0.415,0.68,0.028999999999999998,0.085,0.17,0.43,1.0014,0.030600000000000002,0.8,0.1,6,Red
0.083,0.26,0.42,0.02,0.08,0.11,0.27,0.9974,0.0321,0.8,0.094,6,Red
0.083,0.26,0.42,0.02,0.08,0.11,0.27,0.9974,0.0321,0.8,0.094,6,Red
0.077,0.51,0.28,0.021,0.087,0.23,0.54,0.998,0.0342,0.74,0.092,5,Red
0.07400000000000001,0.63,0.07,0.024,0.09,0.11,0.37,0.9979,0.034300000000000004,0.76,0.09699999999999999,6,Red
0.078,0.54,0.26,0.02,0.088,0.23,0.48,0.9981,0.0341,0.74,0.092,6,Red
0.083,0.66,0.15,0.019,0.079,0.17,0.42,0.9972,0.0331,0.54,0.096,6,Red
0.078,0.46,0.26,0.019,0.088,0.23,0.53,0.9981,0.034300000000000004,0.74,0.092,6,Red
0.096,0.38,0.31,0.025,0.096,0.16,0.49,0.9982,0.0319,0.7,0.1,7,Red
0.055999999999999994,0.85,0.05,0.013999999999999999,0.045,0.12,0.88,0.9924,0.0356,0.82,0.129,8,Red
0.13699999999999998,0.415,0.68,0.028999999999999998,0.085,0.17,0.43,1.0014,0.030600000000000002,0.8,0.1,6,Red
0.095,0.37,0.52,0.02,0.082,0.06,0.26,0.998,0.0318,0.51,0.095,5,Red
0.084,0.665,0.61,0.02,0.112,0.13,0.95,0.997,0.0316,0.54,0.091,5,Red
0.127,0.6,0.65,0.023,0.063,0.06,0.25,0.9997,0.030299999999999997,0.57,0.099,5,Red
0.12,0.37,0.76,0.042,0.066,0.07,0.38,1.0004,0.0322,0.6,0.13,7,Red
0.066,0.735,0.02,0.079,0.122,0.68,1.24,0.9994,0.0347,0.53,0.099,5,Red
0.115,0.59,0.59,0.026000000000000002,0.087,0.13,0.49,0.9988,0.0318,0.65,0.11,6,Red
0.115,0.59,0.59,0.026000000000000002,0.087,0.13,0.49,0.9988,0.0318,0.65,0.11,6,Red
0.087,0.765,0.22,0.023,0.064,0.09,0.42,0.9963,0.031,0.55,0.094,5,Red
0.066,0.735,0.02,0.079,0.122,0.68,1.24,0.9994,0.0347,0.53,0.099,5,Red
0.077,0.26,0.3,0.017,0.059,0.2,0.38,0.9949,0.0329,0.47,0.10800000000000001,6,Red
0.122,0.48,0.54,0.026000000000000002,0.085,0.19,0.64,1,0.031,0.61,0.105,6,Red
0.114,0.6,0.49,0.027000000000000003,0.085,0.1,0.41,0.9994,0.0315,0.63,0.105,6,Red
0.077,0.69,0.05,0.027000000000000003,0.075,0.15,0.27,0.9974,0.0326,0.61,0.091,5,Red
0.087,0.31,0.46,0.013999999999999999,0.059,0.11,0.25,0.9966,0.0336,0.76,0.10099999999999999,6,Red
0.098,0.44,0.47,0.025,0.063,0.09,0.28,0.9981,0.032400000000000005,0.65,0.10800000000000001,6,Red
0.12,0.39,0.66,0.03,0.093,0.12,0.3,0.9996,0.0318,0.63,0.10800000000000001,7,Red
0.10400000000000001,0.34,0.58,0.037000000000000005,0.174,0.06,0.16,0.997,0.0319,0.7,0.113,6,Red
0.125,0.46,0.49,0.045,0.07,0.26,0.49,0.9981,0.0305,0.57,0.096,4,Red
0.09,0.43,0.34,0.025,0.08,0.26,0.86,0.9987,0.0338,0.62,0.095,6,Red
0.091,0.45,0.35,0.024,0.08,0.23,0.78,0.9987,0.0338,0.62,0.095,5,Red
0.071,0.735,0.16,0.019,0.1,0.15,0.77,0.9966,0.0327,0.64,0.09300000000000001,5,Red
0.099,0.4,0.53,0.067,0.097,0.06,0.19,0.9986,0.0327,0.82,0.11699999999999999,7,Red
0.08800000000000001,0.52,0.34,0.027000000000000003,0.087,0.24,1.22,0.9982,0.0326,0.61,0.095,5,Red
0.086,0.725,0.24,0.066,0.117,0.31,1.34,1.0014,0.0332,1.07,0.09300000000000001,5,Red
0.106,0.48,0.64,0.022000000000000002,0.111,0.06,0.2,0.997,0.0326,0.66,0.11699999999999999,6,Red
0.07,0.58,0.12,0.019,0.091,0.34,1.24,0.9956,0.0344,0.48,0.105,5,Red
0.11900000000000001,0.38,0.51,0.02,0.121,0.07,0.2,0.9996,0.032400000000000005,0.76,0.10400000000000001,6,Red
0.068,0.77,0,0.018000000000000002,0.066,0.34,0.52,0.9976,0.0362,0.68,0.099,5,Red
0.095,0.56,0.33,0.024,0.089,0.35,0.67,0.9972,0.032799999999999996,0.73,0.11800000000000001,7,Red
0.066,0.84,0.03,0.023,0.059,0.32,0.48,0.9952,0.0352,0.56,0.12300000000000001,7,Red
0.077,0.96,0.2,0.02,0.047,0.15,0.6,0.9955,0.0336,0.44,0.109,5,Red
0.105,0.24,0.47,0.021,0.066,0.06,0.24,0.9978,0.0315,0.9,0.11,7,Red
0.077,0.96,0.2,0.02,0.047,0.15,0.6,0.9955,0.0336,0.44,0.109,5,Red
0.066,0.84,0.03,0.023,0.059,0.32,0.48,0.9952,0.0352,0.56,0.12300000000000001,7,Red
0.064,0.67,0.08,0.021,0.045,0.19,0.48,0.9949,0.0349,0.49,0.114,6,Red
0.095,0.78,0.22,0.019,0.077,0.06,0.32,0.9988,0.0326,0.56,0.106,6,Red
0.091,0.52,0.33,0.013000000000000001,0.07,0.09,0.3,0.9978,0.032400000000000005,0.6,0.09300000000000001,5,Red
0.128,0.84,0.63,0.024,0.088,0.13,0.35,0.9997,0.031,0.6,0.10400000000000001,6,Red
0.105,0.24,0.47,0.021,0.066,0.06,0.24,0.9978,0.0315,0.9,0.11,7,Red
0.078,0.55,0.35,0.022000000000000002,0.074,0.21,0.66,0.9974,0.0325,0.56,0.092,5,Red
0.11900000000000001,0.37,0.69,0.023,0.078,0.12,0.24,0.9958,0.03,0.65,0.128,6,Red
0.12300000000000001,0.39,0.63,0.023,0.091,0.06,0.18,1.0004,0.0316,0.49,0.095,5,Red
0.10400000000000001,0.41,0.55,0.032,0.076,0.22,0.54,0.9996,0.0315,0.89,0.099,6,Red
0.12300000000000001,0.39,0.63,0.023,0.091,0.06,0.18,1.0004,0.0316,0.49,0.095,5,Red
0.08,0.67,0.3,0.02,0.06,0.38,0.62,0.9958,0.0326,0.56,0.102,6,Red
0.111,0.45,0.73,0.032,0.066,0.06,0.22,0.9986,0.0317,0.66,0.11199999999999999,6,Red
0.10400000000000001,0.41,0.55,0.032,0.076,0.22,0.54,0.9996,0.0315,0.89,0.099,6,Red
0.07,0.62,0.18,0.015,0.062,0.07,0.5,0.9951,0.0308,0.6,0.09300000000000001,5,Red
0.126,0.31,0.72,0.022000000000000002,0.072,0.06,0.29,0.9987,0.0288,0.82,0.098,8,Red
0.11900000000000001,0.4,0.65,0.0215,0.068,0.07,0.27,0.9988,0.030600000000000002,0.68,0.113,6,Red
0.156,0.685,0.76,0.037000000000000005,0.1,0.06,0.43,1.0032,0.029500000000000002,0.68,0.11199999999999999,7,Red
0.1,0.44,0.49,0.027000000000000003,0.077,0.11,0.19,0.9963,0.0323,0.63,0.11599999999999999,7,Red
0.053,0.57,0.01,0.017,0.054,0.05,0.27,0.9934,0.035699999999999996,0.84,0.125,7,Red
0.095,0.735,0.1,0.021,0.079,0.06,0.31,0.9986,0.0323,0.56,0.10099999999999999,6,Red
0.125,0.38,0.6,0.026000000000000002,0.081,0.31,0.72,0.9996,0.031,0.73,0.105,5,Red
0.09300000000000001,0.48,0.29,0.021,0.127,0.06,0.16,0.9968,0.0322,0.72,0.11199999999999999,5,Red
0.086,0.53,0.22,0.02,0.1,0.07,0.27,0.9967,0.032,0.56,0.102,6,Red
0.11900000000000001,0.39,0.69,0.027999999999999997,0.095,0.17,0.35,0.9994,0.031,0.61,0.10800000000000001,6,Red
0.11900000000000001,0.39,0.69,0.027999999999999997,0.095,0.17,0.35,0.9994,0.031,0.61,0.10800000000000001,6,Red
0.084,0.37,0.53,0.018000000000000002,0.413,0.09,0.26,0.9979,0.030600000000000002,1.06,0.091,6,Red
0.068,0.56,0.03,0.017,0.084,0.18,0.35,0.9968,0.0344,0.63,0.1,6,Red
0.10400000000000001,0.33,0.63,0.027999999999999997,0.084,0.05,0.22,0.9998,0.0326,0.74,0.11199999999999999,7,Red
0.07,0.23,0.4,0.016,0.063,0.21,0.67,0.9952,0.035,0.63,0.111,5,Red
0.113,0.62,0.67,0.052000000000000005,0.086,0.06,0.19,0.9988,0.0322,0.69,0.134,8,Red
0.08900000000000001,0.59,0.39,0.023,0.095,0.05,0.22,0.9986,0.0337,0.58,0.10300000000000001,5,Red
0.092,0.63,0.21,0.027000000000000003,0.097,0.29,0.65,0.9988,0.032799999999999996,0.58,0.096,5,Red
0.10400000000000001,0.33,0.63,0.027999999999999997,0.084,0.05,0.22,0.9998,0.0326,0.74,0.11199999999999999,7,Red
0.11599999999999999,0.58,0.66,0.022000000000000002,0.074,0.1,0.47,1.0008,0.0325,0.57,0.09,3,Red
0.092,0.43,0.52,0.023,0.083,0.14,0.23,0.9976,0.0335,0.61,0.113,6,Red
0.083,0.615,0.22,0.026000000000000002,0.087,0.06,0.19,0.9982,0.0326,0.61,0.09300000000000001,5,Red
0.11,0.26,0.68,0.0255,0.085,0.1,0.25,0.997,0.0318,0.61,0.11800000000000001,5,Red
0.081,0.66,0.7,0.022000000000000002,0.098,0.25,1.29,0.9972,0.0308,0.53,0.09,5,Red
0.115,0.315,0.54,0.021,0.084,0.05,0.15,0.9987,0.0298,0.7,0.092,6,Red
0.1,0.29,0.4,0.028999999999999998,0.098,0.1,0.26,1.0006,0.0348,0.91,0.09699999999999999,5,Red
0.10300000000000001,0.5,0.42,0.02,0.069,0.21,0.51,0.9982,0.0316,0.72,0.115,6,Red
0.08800000000000001,0.46,0.45,0.026000000000000002,0.065,0.07,0.18,0.9947,0.0332,0.79,0.14,6,Red
0.114,0.36,0.69,0.021,0.09,0.06,0.21,1,0.0317,0.62,0.092,6,Red
0.087,0.82,0.02,0.012,0.07,0.36,0.48,0.9952,0.032,0.58,0.098,5,Red
0.13,0.32,0.65,0.026000000000000002,0.093,0.15,0.47,0.9996,0.0305,0.61,0.106,5,Red
0.096,0.54,0.42,0.024,0.081,0.25,0.52,0.997,0.032,0.71,0.114,6,Red
0.125,0.37,0.55,0.026000000000000002,0.083,0.25,0.68,0.9995,0.0315,0.82,0.10400000000000001,6,Red
0.099,0.35,0.55,0.021,0.062,0.05,0.14,0.9971,0.0326,0.79,0.106,5,Red
0.105,0.28,0.51,0.017,0.08,0.1,0.24,0.9982,0.032,0.89,0.094,6,Red
0.096,0.68,0.24,0.022000000000000002,0.087,0.05,0.28,0.9988,0.031400000000000004,0.6,0.102,5,Red
0.09300000000000001,0.27,0.41,0.02,0.091,0.06,0.16,0.998,0.032799999999999996,0.7,0.09699999999999999,5,Red
0.10400000000000001,0.24,0.49,0.018000000000000002,0.075,0.06,0.2,0.9977,0.0318,1.06,0.11,6,Red
0.096,0.68,0.24,0.022000000000000002,0.087,0.05,0.28,0.9988,0.031400000000000004,0.6,0.102,5,Red
0.094,0.685,0.11,0.027000000000000003,0.077,0.06,0.31,0.9984,0.0319,0.7,0.10099999999999999,6,Red
0.106,0.28,0.39,0.155,0.069,0.06,0.23,1.0026,0.031200000000000002,0.66,0.092,5,Red
0.094,0.3,0.56,0.027999999999999997,0.08,0.06,0.17,0.9964,0.0315,0.92,0.11699999999999999,8,Red
0.106,0.36,0.59,0.022000000000000002,0.152,0.06,0.18,0.9986,0.0304,1.05,0.094,5,Red
0.106,0.36,0.6,0.022000000000000002,0.152,0.07,0.18,0.9986,0.0304,1.06,0.094,5,Red
0.106,0.44,0.68,0.040999999999999995,0.114,0.06,0.24,0.997,0.030600000000000002,0.66,0.134,6,Red
0.102,0.67,0.39,0.019,0.054,0.06,0.17,0.9976,0.0317,0.47,0.1,5,Red
0.102,0.67,0.39,0.019,0.054,0.06,0.17,0.9976,0.0317,0.47,0.1,5,Red
0.102,0.645,0.36,0.018000000000000002,0.053,0.05,0.14,0.9982,0.0317,0.42,0.1,6,Red
0.11599999999999999,0.32,0.55,0.027999999999999997,0.081,0.35,0.67,1.0002,0.0332,0.92,0.10800000000000001,7,Red
0.09300000000000001,0.39,0.4,0.026000000000000002,0.073,0.1,0.26,0.9984,0.0334,0.75,0.102,6,Red
0.09300000000000001,0.775,0.27,0.027999999999999997,0.078,0.24,0.56,0.9984,0.0331,0.67,0.106,6,Red
0.092,0.41,0.5,0.025,0.055,0.12,0.25,0.9952,0.0334,0.79,0.133,7,Red
0.08900000000000001,0.4,0.51,0.026000000000000002,0.052,0.13,0.27,0.995,0.0332,0.9,0.134,7,Red
0.087,0.69,0.31,0.03,0.086,0.23,0.81,1.0002,0.0348,0.74,0.11599999999999999,6,Red
0.065,0.39,0.23,0.083,0.051,0.28,0.91,0.9952,0.0344,0.55,0.121,6,Red
0.107,0.35,0.53,0.026000000000000002,0.07,0.05,0.16,0.9972,0.0315,0.65,0.11,8,Red
0.078,0.52,0.25,0.019,0.081,0.14,0.38,0.9984,0.034300000000000004,0.65,0.09,6,Red
0.07200000000000001,0.34,0.32,0.025,0.09,0.43,1.13,0.9966,0.0332,0.79,0.111,5,Red
0.107,0.35,0.53,0.026000000000000002,0.07,0.05,0.16,0.9972,0.0315,0.65,0.11,8,Red
0.087,0.69,0.31,0.03,0.086,0.23,0.81,1.0002,0.0348,0.74,0.11599999999999999,6,Red
0.078,0.52,0.25,0.019,0.081,0.14,0.38,0.9984,0.034300000000000004,0.65,0.09,6,Red
0.10400000000000001,0.44,0.73,0.0655,0.074,0.38,0.76,0.999,0.0317,0.85,0.12,7,Red
