"","fk_decision_rule_id","fk_factor_id","week"
"5687",7,5,43
"5688",9,2,17
"5689",2,3,1
"5690",8,1,29
"5691",7,2,43
"5692",9,3,37
"5693",6,4,30
"5694",3,3,37
"5695",8,1,43
"5696",3,4,3
"5697",5,2,21
"5698",5,5,43
"5699",4,2,22
"5700",9,3,2
"5701",9,2,26
"5702",7,3,43
"5703",3,5,18
"5704",1,5,20
"5705",1,5,50
"5706",5,4,50
"5707",4,5,7
"5708",5,6,12
"5709",4,2,5
"5710",6,2,40
"5711",5,4,11
"5712",7,6,36
"5713",4,6,28
"5714",4,2,12
"5715",7,3,36
"5716",4,6,14
"5717",1,3,49
"5718",7,4,26
"5719",1,4,30
"5720",3,2,7
"5721",1,2,19
"5722",8,2,26
"5723",9,5,50
"5724",2,2,36
"5725",10,3,29
"5726",8,6,3
"5727",4,1,33
"5728",7,5,47
"5729",3,4,24
"5730",8,3,10
"5731",7,2,38
"5732",7,3,47
"5733",5,1,11
"5734",5,1,36
"5735",7,6,16
"5736",6,4,42
"5737",4,5,35
"5738",4,3,12
"5739",5,5,10
"5740",1,3,14
"5741",8,3,13
"5742",2,3,15
"5743",6,1,24
"5744",4,5,40
"5745",8,3,20
"5746",8,6,47
"5747",1,4,27
"5748",3,4,45
"5749",7,2,38
"5750",9,4,9
"5751",2,3,17
"5752",4,2,13
"5753",8,2,3
"5754",7,1,6
"5755",1,5,2
"5756",9,3,6
"5757",9,2,27
"5758",10,5,27
"5759",7,6,6
"5760",1,5,16
"5761",2,4,36
"5762",8,1,49
"5763",2,5,44
"5764",4,2,31
"5765",10,3,7
"5766",8,5,36
"5767",9,5,44
"5768",7,6,31
"5769",5,5,50
"5770",5,2,26
"5771",9,5,45
"5772",6,3,8
"5773",2,3,2
"5774",10,2,50
"5775",7,2,30
"5776",10,2,48
"5777",6,3,43
"5778",4,4,37
"5779",8,5,44
"5780",7,1,10
"5781",2,3,4
"5782",8,4,29
"5783",7,4,27
"5784",1,6,4
"5785",8,4,37
"5786",3,3,38
"5787",5,2,51
"5788",3,6,35
"5789",6,4,51
"5790",2,5,18
"5791",4,5,29
"5792",8,2,5
"5793",7,1,43
"5794",9,5,17
"5795",8,5,33
"5796",4,4,23
"5797",6,5,2
"5798",2,2,20
"5799",8,4,47
"5800",5,3,22
"5801",10,4,10
"5802",9,5,4
"5803",2,5,46
"5804",6,4,50
"5805",4,4,13
"5806",5,5,13
"5807",4,2,38
"5808",5,2,18
"5809",7,5,29
"5810",4,3,42
"5811",2,4,17
"5812",3,2,27
"5813",6,3,20
"5814",6,1,36
"5815",4,5,17
"5816",9,3,27
"5817",5,4,20
"5818",4,2,45
"5819",9,1,16
"5820",9,5,43
"5821",5,1,23
"5822",9,4,26
"5823",3,6,5
"5824",8,6,4
"5825",3,4,6
"5826",1,1,51
"5827",1,3,30
"5828",5,5,30
"5829",4,4,51
"5830",9,5,49
"5831",3,2,30
"5832",8,1,16
"5833",3,3,33
"5834",3,6,9
"5835",1,4,2
"5836",4,4,24
"5837",7,3,11
"5838",4,4,39
"5839",2,6,20
"5840",2,4,6
"5841",10,3,48
"5842",2,1,5
"5843",6,5,17
"5844",6,5,23
"5845",8,4,23
"5846",7,3,5
"5847",6,2,44
"5848",3,5,45
"5849",5,4,45
"5850",3,2,40
"5851",10,4,9
"5852",6,2,13
"5853",2,4,42
"5854",4,2,2
"5855",4,1,21
"5856",4,5,46
"5857",8,2,25
"5858",3,5,12
"5859",4,3,39
"5860",3,5,30
"5861",4,3,7
"5862",6,3,5
"5863",10,4,49
"5864",6,3,6
"5865",10,1,24
"5866",6,4,9
"5867",1,4,20
"5868",3,6,18
"5869",3,5,44
"5870",10,5,16
"5871",6,5,34
"5872",8,1,32
"5873",3,4,5
"5874",4,3,4
"5875",2,3,6
"5876",6,3,17
"5877",8,4,39
"5878",2,4,27
"5879",6,5,24
"5880",4,5,8
"5881",10,5,28
"5882",4,5,36
"5883",1,6,47
"5884",8,2,17
"5885",4,2,37
"5886",2,6,21
"5887",9,3,31
"5888",1,1,23
"5889",3,4,44
"5890",9,5,36
"5891",7,6,28
"5892",8,5,47
"5893",10,2,51
"5894",9,4,13
"5895",8,3,34
"5896",9,5,44
"5897",8,2,24
"5898",9,2,43
"5899",7,2,3
"5900",7,5,40
"5901",2,4,21
"5902",10,6,22
"5903",2,6,38
"5904",8,1,40
"5905",8,5,16
"5906",3,6,7
"5907",1,6,17
"5908",6,4,9
"5909",3,4,17
"5910",8,4,35
"5911",5,2,21
"5912",1,4,49
"5913",7,4,34
"5914",5,1,13
"5915",5,1,32
"5916",1,4,6
"5917",6,3,1
"5918",5,5,49
"5919",2,4,51
"5920",5,2,51
"5921",8,5,28
"5922",8,4,31
"5923",5,6,38
"5924",7,5,26
"5925",5,5,11
"5926",6,3,40
"5927",3,2,33
"5928",5,5,45
"5929",5,1,15
"5930",8,5,19
"5931",4,2,26
"5932",4,1,28
"5933",5,1,36
"5934",5,4,33
"5935",10,5,36
"5936",1,5,6
"5937",5,4,36
"5938",5,4,29
"5939",5,5,46
"5940",9,4,39
"5941",8,2,40
"5942",7,3,9
"5943",6,3,14
"5944",5,4,1
"5945",7,5,13
"5946",1,2,3
"5947",10,2,19
"5948",8,4,39
"5949",8,2,23
"5950",8,3,13
"5951",7,4,39
"5952",5,3,23
"5953",8,4,19
"5954",1,5,38
"5955",2,5,32
"5956",8,5,4
"5957",4,6,41
"5958",3,4,29
"5959",6,4,40
"5960",8,2,24
"5961",5,2,27
"5962",4,5,9
"5963",1,2,3
"5964",5,1,46
"5965",3,6,31
"5966",6,3,18
"5967",2,5,22
"5968",4,3,47
"5969",7,4,14
"5970",6,4,20
"5971",3,1,6
"5972",9,5,26
"5973",10,3,22
"5974",7,5,22
"5975",6,1,31
"5976",8,3,33
"5977",6,1,34
"5978",10,4,31
"5979",2,3,36
"5980",2,4,51
"5981",9,5,40
"5982",4,5,8
"5983",3,4,48
"5984",5,6,46
"5985",9,6,12
"5986",4,4,46
"5987",7,4,29
"5988",3,1,5
"5989",7,5,31
"5990",7,4,9
"5991",8,5,3
"5992",9,5,34
"5993",4,1,45
"5994",9,3,30
"5995",4,2,5
"5996",7,1,18
"5997",5,3,4
"5998",9,2,5
"5999",4,2,1
"6000",6,1,33
"6001",6,5,27
"6002",10,1,52
"6003",2,4,37
"6004",2,1,16
"6005",1,2,8
"6006",7,3,43
"6007",8,3,11
"6008",5,5,17
"6009",6,4,26
"6010",5,5,6
"6011",1,3,44
"6012",2,2,34
"6013",8,6,15
"6014",5,5,51
"6015",3,1,4
"6016",3,3,3
"6017",1,2,6
"6018",10,5,4
"6019",4,3,24
"6020",9,4,43
"6021",4,3,8
"6022",5,5,16
"6023",5,2,51
"6024",5,3,14
"6025",1,2,17
"6026",7,4,16
"6027",8,1,28
"6028",7,4,48
"6029",8,3,25
"6030",2,2,14
"6031",6,5,12
"6032",3,3,34
"6033",3,4,9
"6034",8,1,17
"6035",5,2,18
"6036",5,4,43
"6037",10,5,25
"6038",9,4,3
"6039",5,2,7
"6040",3,2,4
"6041",4,3,40
"6042",5,5,20
"6043",4,3,11
"6044",1,4,27
"6045",7,2,20
"6046",8,5,47
"6047",5,4,10
"6048",6,2,18
"6049",7,5,45
"6050",6,3,17
"6051",4,2,39
"6052",3,4,30
"6053",8,4,11
"6054",1,5,4
"6055",6,3,1
"6056",9,6,11
"6057",7,1,9
"6058",10,4,1
"6059",8,4,8
"6060",2,5,13
"6061",2,5,29
"6062",3,6,25
"6063",9,2,2
"6064",4,1,21
"6065",10,5,41
"6066",9,4,16
"6067",3,5,29
"6068",6,2,20
"6069",9,4,18
"6070",9,2,41
"6071",4,2,30
"6072",9,4,14
"6073",3,5,14
"6074",4,4,14
"6075",5,1,43
"6076",4,5,37
"6077",4,6,16
"6078",7,1,11
"6079",2,4,10
"6080",3,1,6
"6081",2,1,46
"6082",8,6,44
"6083",7,2,45
"6084",8,1,52
"6085",5,5,46
"6086",2,5,18
"6087",4,4,21
"6088",7,4,19
"6089",5,3,7
"6090",7,2,29
"6091",5,2,11
"6092",7,5,47
"6093",2,6,3
"6094",2,4,30
"6095",5,2,33
"6096",8,5,34
"6097",8,1,3
"6098",2,5,7
"6099",9,1,22
"6100",8,4,14
"6101",8,6,42
"6102",4,4,31
"6103",8,4,22
"6104",5,5,31
"6105",8,3,38
"6106",1,5,30
"6107",5,3,20
"6108",6,1,36
"6109",2,2,19
"6110",9,6,44
"6111",5,3,12
"6112",3,3,31
"6113",5,4,23
"6114",3,5,34
"6115",1,5,10
"6116",1,6,31
"6117",2,4,10
"6118",5,4,12
"6119",9,3,32
"6120",3,4,24
"6121",3,1,11
"6122",3,2,31
"6123",7,1,26
"6124",8,3,28
"6125",5,5,12
"6126",2,3,4
"6127",7,2,16
"6128",9,5,22
"6129",4,4,50
"6130",8,5,4
"6131",9,5,44
"6132",5,6,19
"6133",6,5,28
"6134",3,5,23
"6135",7,4,24
"6136",1,5,6
"6137",1,1,15
"6138",8,2,52
"6139",6,1,39
"6140",4,3,9
"6141",5,5,17
"6142",2,1,46
"6143",6,6,18
"6144",10,3,25
"6145",1,6,14
"6146",6,5,24
"6147",1,5,20
"6148",5,4,2
"6149",1,1,41
"6150",5,4,44
"6151",7,2,6
"6152",6,2,37
"6153",3,3,18
"6154",7,5,34
"6155",9,5,39
"6156",5,2,43
"6157",3,2,27
"6158",6,3,44
"6159",3,4,16
"6160",5,3,24
"6161",8,5,6
"6162",8,4,14
"6163",10,6,11
"6164",5,1,38
"6165",2,2,5
"6166",7,4,35
"6167",3,5,22
"6168",2,5,14
"6169",9,4,15
"6170",8,2,2
"6171",2,5,12
"6172",3,2,7
"6173",6,5,11
"6174",3,6,32
"6175",2,2,31
"6176",1,3,5
"6177",3,3,49
"6178",2,2,10
"6179",2,4,21
"6180",10,3,46
"6181",3,6,27
"6182",7,5,30
"6183",4,4,40
"6184",9,5,3
"6185",5,1,41
"6186",5,6,32
"6187",3,5,29
"6188",10,4,2
"6189",8,2,52
"6190",3,3,1
"6191",9,4,38
"6192",3,2,11
"6193",10,3,18
"6194",10,2,10
"6195",3,5,42
"6196",9,1,48
"6197",7,1,8
"6198",3,6,4
"6199",6,5,2
"6200",4,5,40
"6201",7,2,37
"6202",4,5,8
"6203",3,4,31
"6204",7,5,12
"6205",8,2,13
"6206",7,5,37
"6207",10,1,2
"6208",7,3,33
"6209",8,3,12
"6210",7,3,29
"6211",3,2,20
"6212",5,4,37
"6213",1,5,12
"6214",8,4,32
"6215",1,2,13
"6216",9,6,1
"6217",5,4,44
"6218",10,3,49
"6219",4,3,52
"6220",6,5,46
"6221",8,5,19
"6222",7,5,8
"6223",6,4,3
"6224",4,4,20
"6225",5,3,21
"6226",8,4,32
"6227",4,5,28
"6228",2,4,4
"6229",8,6,35
"6230",4,6,20
"6231",4,3,17
"6232",4,2,21
"6233",6,4,33
"6234",8,6,2
"6235",9,1,24
"6236",8,5,44
"6237",7,4,50
"6238",4,4,33
"6239",4,3,45
"6240",2,3,10
"6241",3,2,2
"6242",3,1,50
"6243",9,2,20
"6244",2,2,45
"6245",7,2,15
"6246",1,4,31
"6247",6,3,24
"6248",6,1,38
"6249",9,5,33
"6250",1,3,21
"6251",7,5,21
"6252",2,1,35
"6253",9,5,18
"6254",9,4,48
"6255",10,4,21
"6256",1,1,25
"6257",5,3,38
"6258",5,2,28
"6259",4,4,5
"6260",5,6,11
"6261",4,5,46
"6262",5,1,44
"6263",7,6,32
"6264",7,5,2
"6265",8,3,23
"6266",5,4,29
"6267",6,3,28
"6268",8,6,50
"6269",2,6,1
"6270",3,2,37
"6271",7,3,43
"6272",7,5,38
"6273",3,3,28
"6274",2,5,45
"6275",6,5,6
"6276",8,1,42
"6277",8,6,29
"6278",7,3,27
"6279",4,4,1
"6280",8,5,17
"6281",5,6,29
"6282",5,3,25
"6283",3,2,6
"6284",4,2,29
"6285",3,6,35
"6286",5,2,33
"6287",2,5,6
"6288",5,4,49
"6289",4,4,46
"6290",10,5,26
"6291",7,4,9
"6292",6,2,33
"6293",6,6,47
"6294",8,4,12
"6295",7,4,38
"6296",4,5,41
"6297",7,1,43
"6298",9,4,5
"6299",4,5,9
"6300",6,4,7
"6301",5,3,42
"6302",8,5,29
"6303",7,4,45
"6304",6,2,25
"6305",6,4,29
"6306",7,1,23
"6307",9,4,34
"6308",7,5,39
"6309",9,1,44
"6310",8,4,29
"6311",9,6,32
"6312",9,3,23
"6313",6,6,22
"6314",3,3,6
"6315",10,4,8
"6316",9,3,40
"6317",4,5,45
"6318",5,5,45
"6319",7,5,27
"6320",8,4,33
"6321",4,3,39
"6322",8,6,2
"6323",8,4,2
"6324",1,3,2
"6325",7,4,29
"6326",4,5,50
"6327",4,1,27
"6328",6,2,40
"6329",5,6,13
"6330",5,5,8
"6331",4,1,2
"6332",4,2,26
"6333",9,5,35
"6334",6,1,10
"6335",5,4,14
"6336",2,4,36
"6337",2,3,30
"6338",10,3,9
"6339",8,2,26
"6340",9,4,46
"6341",7,6,15
"6342",4,4,3
"6343",2,2,23
"6344",4,6,52
"6345",6,4,41
"6346",3,1,33
"6347",3,6,12
"6348",9,5,34
"6349",5,6,25
"6350",2,2,1
"6351",7,3,16
"6352",5,2,45
"6353",1,1,13
"6354",4,4,12
"6355",1,5,24
"6356",3,6,35
"6357",2,6,21
"6358",5,4,35
"6359",3,3,38
"6360",2,4,38
"6361",5,5,46
"6362",6,3,2
"6363",8,3,17
"6364",9,3,31
"6365",6,6,35
"6366",8,5,47
"6367",5,3,19
"6368",5,5,48
"6369",3,2,28
"6370",9,4,46
"6371",6,3,36
"6372",10,2,49
"6373",5,1,7
"6374",10,4,27
"6375",8,3,21
"6376",9,3,37
"6377",7,3,27
"6378",5,6,37
"6379",2,5,29
"6380",3,2,42
"6381",1,1,47
"6382",6,6,25
"6383",7,2,10
"6384",3,6,39
"6385",8,3,34
"6386",6,3,4
"6387",6,5,51
"6388",4,5,26
"6389",8,4,47
"6390",8,3,50
"6391",6,2,21
"6392",9,4,7
"6393",9,5,19
"6394",10,1,19
"6395",8,2,47
"6396",8,5,45
"6397",3,6,36
"6398",6,2,49
"6399",5,4,23
"6400",7,4,14
"6401",2,3,5
"6402",5,3,27
"6403",2,4,20
"6404",4,3,17
"6405",3,5,37
"6406",8,2,35
"6407",6,3,3
"6408",4,3,26
"6409",6,4,28
"6410",9,4,2
"6411",3,4,37
"6412",6,2,7
"6413",8,2,6
"6414",7,5,45
"6415",5,5,30
"6416",4,3,6
"6417",3,3,24
"6418",6,4,20
"6419",9,3,32
"6420",9,1,8
"6421",9,4,39
"6422",9,3,3
"6423",3,5,51
"6424",3,4,27
"6425",5,5,45
"6426",3,4,15
"6427",6,3,35
"6428",8,5,23
"6429",7,3,13
"6430",3,2,16
"6431",9,2,9
"6432",1,1,51
"6433",7,5,13
"6434",8,5,36
"6435",10,6,47
"6436",8,1,12
"6437",6,3,14
"6438",7,2,6
"6439",3,2,35
"6440",7,1,42
"6441",2,4,47
"6442",2,4,31
"6443",7,3,9
"6444",8,6,4
"6445",4,4,15
"6446",6,2,6
"6447",3,2,44
"6448",7,5,16
"6449",5,6,31
"6450",8,3,8
"6451",3,4,6
"6452",7,5,12
"6453",7,6,35
"6454",3,6,18
"6455",3,6,6
"6456",6,4,10
"6457",9,3,2
"6458",8,2,34
"6459",4,1,33
"6460",1,2,49
"6461",5,2,47
"6462",2,5,24
"6463",7,5,15
"6464",7,3,16
"6465",9,6,52
"6466",8,4,46
"6467",7,4,20
"6468",9,4,9
"6469",6,4,1
"6470",3,4,26
"6471",5,2,48
"6472",7,3,9
"6473",6,5,22
"6474",3,1,21
"6475",8,2,25
"6476",9,6,20
"6477",9,2,7
"6478",1,5,19
"6479",7,4,9
"6480",2,2,17
"6481",4,5,29
"6482",6,6,23
"6483",4,3,47
"6484",9,2,12
"6485",7,2,39
"6486",9,2,40
"6487",5,5,32
"6488",6,2,37
"6489",2,1,10
"6490",2,1,46
"6491",8,4,23
"6492",5,6,1
"6493",2,3,10
"6494",7,6,34
"6495",9,4,40
"6496",3,4,48
"6497",7,3,10
"6498",7,2,17
"6499",1,6,32
"6500",5,5,34
"6501",1,2,17
"6502",8,6,23
"6503",5,2,8
"6504",1,4,3
"6505",1,1,30
"6506",4,2,25
"6507",1,3,21
"6508",1,3,22
"6509",1,4,29
"6510",3,4,35
"6511",9,4,16
"6512",9,2,29
"6513",3,6,28
"6514",9,4,35
"6515",4,5,15
"6516",5,2,36
"6517",4,5,2
"6518",6,3,47
"6519",8,6,33
"6520",2,2,25
"6521",8,2,26
"6522",7,2,8
"6523",4,4,51
"6524",8,1,19
"6525",3,5,19
"6526",2,5,31
"6527",1,3,4
"6528",6,4,39
"6529",4,6,14
"6530",6,4,12
"6531",4,2,20
"6532",9,2,1
"6533",8,2,25
"6534",5,2,24
"6535",9,3,50
"6536",10,1,45
"6537",10,5,27
"6538",6,3,40
"6539",6,2,7
"6540",9,4,49
"6541",8,3,46
"6542",8,5,24
"6543",9,3,49
"6544",3,4,17
"6545",3,4,40
"6546",9,2,4
"6547",9,4,45
"6548",10,2,14
"6549",5,6,6
"6550",5,6,9
"6551",7,1,36
"6552",2,5,49
"6553",4,5,17
"6554",3,3,46
"6555",7,3,37
"6556",2,3,36
"6557",3,2,42
"6558",6,3,29
"6559",2,2,40
"6560",1,1,6
"6561",9,6,12
"6562",6,5,13
"6563",9,1,51
"6564",1,3,35
"6565",7,5,46
"6566",4,3,44
"6567",8,6,30
"6568",9,4,37
"6569",1,3,33
"6570",3,5,51
"6571",8,3,30
"6572",6,6,46
"6573",7,2,3
"6574",7,5,16
"6575",3,2,15
"6576",1,3,9
"6577",6,3,5
"6578",2,6,37
"6579",4,5,14
"6580",5,6,16
"6581",10,3,21
"6582",7,6,48
"6583",10,2,29
"6584",5,6,42
"6585",1,6,21
"6586",10,5,34
"6587",5,6,9
"6588",9,4,34
"6589",8,4,6
"6590",6,4,14
"6591",5,3,2
"6592",3,3,39
"6593",6,3,43
"6594",4,2,7
"6595",2,2,6
"6596",5,3,2
"6597",8,4,29
"6598",10,1,34
"6599",2,5,5
"6600",5,2,47
"6601",2,4,50
"6602",5,3,48
"6603",7,5,8
"6604",7,1,15
"6605",3,3,24
"6606",10,1,40
"6607",10,6,44
"6608",8,5,45
"6609",3,2,11
"6610",10,2,2
"6611",4,3,2
"6612",3,5,16
"6613",7,2,18
"6614",8,2,13
"6615",1,3,1
"6616",10,5,23
"6617",3,5,26
"6618",2,5,12
"6619",2,2,9
"6620",7,3,1
"6621",3,4,13
"6622",2,2,6
"6623",10,5,12
"6624",3,1,45
"6625",10,5,31
"6626",7,3,15
"6627",5,3,40
"6628",1,4,27
"6629",3,3,33
"6630",2,3,47
"6631",6,5,43
"6632",8,4,36
"6633",8,3,39
"6634",7,5,52
"6635",9,5,39
"6636",2,2,20
"6637",1,3,22
"6638",4,1,20
"6639",7,4,7
"6640",3,4,38
"6641",4,4,28
"6642",6,5,9
"6643",7,6,10
"6644",7,1,1
"6645",2,1,15
"6646",2,5,37
"6647",6,6,28
"6648",3,3,34
"6649",7,2,39
"6650",5,1,38
"6651",6,5,50
"6652",6,3,24
"6653",1,5,9
"6654",3,6,38
"6655",2,1,28
"6656",6,1,51
"6657",6,4,20
"6658",10,6,31
"6659",9,3,5
"6660",8,6,26
"6661",10,6,42
"6662",6,4,19
"6663",9,5,3
"6664",1,3,42
"6665",3,6,23
"6666",6,4,42
"6667",7,4,26
"6668",7,5,38
"6669",10,1,51
"6670",6,4,24
"6671",6,1,49
"6672",4,1,30
"6673",9,3,51
"6674",2,5,29
"6675",9,2,42
"6676",9,5,25
"6677",4,5,46
"6678",4,2,40
"6679",9,6,52
"6680",6,1,42
"6681",6,1,10
"6682",6,6,50
"6683",2,4,4
"6684",3,4,5
"6685",8,4,30
"6686",10,3,20
"6687",8,2,34
"6688",4,2,5
"6689",9,2,33
"6690",8,1,44
"6691",6,3,15
"6692",3,3,29
"6693",6,5,13
"6694",2,5,9
"6695",7,4,13
"6696",2,5,46
"6697",2,4,27
"6698",2,4,23
"6699",8,2,31
"6700",8,3,5
"6701",8,2,21
"6702",4,4,42
"6703",4,5,10
"6704",7,2,37
"6705",8,4,2
"6706",1,4,45
"6707",4,3,36
"6708",8,4,4
"6709",4,3,44
"6710",5,1,24
"6711",3,4,10
"6712",3,4,13
"6713",1,2,21
"6714",1,3,3
"6715",9,4,52
"6716",8,3,52
"6717",6,4,12
"6718",6,3,30
"6719",7,5,27
"6720",4,5,45
"6721",1,3,23
"6722",7,5,13
"6723",2,1,12
"6724",3,4,34
"6725",1,4,16
"6726",4,2,14
"6727",9,5,8
"6728",6,5,11
"6729",9,5,43
"6730",7,2,7
"6731",8,2,46
"6732",9,2,19
"6733",2,5,5
"6734",1,5,28
"6735",2,3,32
"6736",3,4,28
"6737",7,3,43
"6738",3,5,38
"6739",8,5,29
"6740",8,4,8
"6741",5,4,14
"6742",4,4,21
"6743",4,4,5
"6744",5,6,20
"6745",10,3,8
"6746",3,6,46
"6747",8,5,20
"6748",5,3,26
"6749",3,3,35
"6750",3,3,51
"6751",5,4,9
"6752",6,5,47
"6753",3,3,49
"6754",6,1,32
"6755",6,3,19
"6756",4,5,44
"6757",1,3,50
"6758",5,1,37
"6759",8,5,3
"6760",3,4,47
"6761",2,5,20
"6762",6,6,43
"6763",7,4,40
"6764",2,5,33
"6765",6,1,25
"6766",9,5,46
"6767",4,4,46
"6768",4,6,20
"6769",5,1,40
"6770",3,2,19
"6771",4,4,5
"6772",5,4,14
"6773",9,3,14
"6774",9,4,32
"6775",6,6,6
"6776",7,2,4
"6777",3,3,13
"6778",8,6,34
"6779",6,6,19
"6780",7,3,49
"6781",8,5,52
"6782",7,4,8
"6783",2,4,5
"6784",10,3,37
"6785",10,5,19
"6786",8,4,6
"6787",10,3,47
"6788",9,2,19
"6789",4,6,35
"6790",7,3,15
"6791",7,5,2
"6792",6,4,5
"6793",8,4,35
"6794",5,6,5
"6795",6,2,42
"6796",3,5,26
"6797",3,2,50
"6798",7,2,42
"6799",6,4,1
"6800",5,4,42
"6801",6,4,13
"6802",5,2,39
"6803",8,5,40
"6804",7,2,8
"6805",7,4,40
"6806",6,6,50
"6807",9,2,9
"6808",5,2,33
"6809",2,4,6
"6810",6,2,48
"6811",6,5,13
"6812",3,2,46
"6813",10,4,12
"6814",1,2,37
"6815",1,2,48
"6816",2,6,50
"6817",8,1,34
"6818",5,5,31
"6819",4,2,19
"6820",2,5,46
"6821",2,2,51
"6822",2,3,52
"6823",9,6,41
"6824",3,2,44
"6825",6,3,20
"6826",10,4,21
"6827",4,1,11
"6828",9,5,22
"6829",9,5,18
"6830",8,2,38
"6831",4,3,38
"6832",8,6,29
"6833",8,1,37
"6834",4,4,2
"6835",1,2,29
"6836",7,2,36
"6837",7,4,50
"6838",10,5,27
"6839",4,5,1
"6840",4,4,12
"6841",2,6,31
"6842",1,3,33
"6843",4,3,22
"6844",4,5,10
"6845",5,5,1
"6846",6,4,8
"6847",6,3,25
"6848",9,3,39
"6849",9,4,17
"6850",7,4,18
"6851",7,5,15
"6852",1,3,33
"6853",7,3,22
"6854",1,2,50
"6855",1,4,4
"6856",5,2,37
"6857",2,5,30
"6858",5,4,3
"6859",7,5,16
"6860",4,4,49
"6861",7,3,39
"6862",6,4,38
"6863",3,4,35
"6864",5,1,3
"6865",1,4,40
"6866",3,2,29
"6867",5,2,30
"6868",7,6,2
"6869",9,2,30
"6870",1,5,43
"6871",9,2,7
"6872",8,3,21
"6873",10,5,32
"6874",7,4,52
"6875",2,5,51
"6876",5,5,34
"6877",1,5,39
"6878",9,4,33
"6879",8,5,33
"6880",2,5,36
"6881",8,4,4
"6882",4,2,47
"6883",2,2,19
"6884",2,3,47
"6885",3,5,38
"6886",1,1,37
"6887",5,5,7
"6888",3,2,10
"6889",10,3,47
"6890",1,5,37
"6891",2,2,15
"6892",4,5,4
"6893",5,2,34
"6894",5,5,25
"6895",4,5,49
"6896",2,4,7
"6897",4,1,22
"6898",2,6,24
"6899",8,2,38
"6900",8,2,12
"6901",8,5,41
"6902",6,2,8
"6903",4,5,10
"6904",10,5,47
"6905",8,1,47
"6906",2,2,3
"6907",10,2,12
"6908",5,6,19
"6909",10,1,4
"6910",6,2,34
"6911",6,5,9
"6912",2,6,11
"6913",2,4,49
"6914",1,4,37
"6915",2,1,16
"6916",7,6,48
"6917",9,5,25
"6918",6,5,35
"6919",8,2,5
"6920",6,3,9
"6921",6,4,8
"6922",6,4,52
"6923",5,5,8
"6924",2,2,29
"6925",7,5,45
"6926",3,4,11
"6927",9,5,14
"6928",8,4,2
"6929",5,4,11
"6930",6,6,40
"6931",4,5,4
"6932",8,4,20
"6933",10,6,3
"6934",2,5,3
"6935",9,6,39
"6936",9,4,12
"6937",2,3,10
"6938",10,3,26
"6939",9,5,47
"6940",4,5,40
"6941",5,3,2
"6942",8,4,28
"6943",9,4,16
"6944",2,3,43
"6945",6,4,40
"6946",10,5,18
"6947",7,3,37
"6948",7,2,36
"6949",4,5,37
"6950",2,2,43
"6951",6,1,24
"6952",6,1,1
"6953",1,4,17
"6954",5,5,14
"6955",7,4,3
"6956",4,3,8
"6957",3,4,44
"6958",10,3,49
"6959",6,3,48
"6960",9,2,17
"6961",2,2,19
"6962",5,4,40
"6963",10,6,11
"6964",4,2,43
"6965",5,3,5
"6966",10,5,9
"6967",8,4,8
"6968",7,6,8
"6969",2,1,51
"6970",3,4,8
"6971",9,6,33
"6972",5,6,18
"6973",9,2,17
"6974",9,4,8
"6975",2,6,4
"6976",8,2,30
"6977",2,4,22
"6978",9,2,33
"6979",4,4,31
"6980",8,5,18
"6981",6,4,47
"6982",4,2,23
"6983",1,3,26
"6984",4,3,38
"6985",8,5,34
"6986",4,4,45
"6987",4,3,45
"6988",2,2,14
"6989",4,3,13
"6990",5,3,19
"6991",7,3,33
"6992",8,1,3
"6993",3,2,24
"6994",3,6,19
"6995",3,1,7
"6996",4,5,43
"6997",8,5,38
"6998",10,4,13
"6999",8,1,13
"7000",3,4,18
"7001",9,2,1
"7002",4,5,5
"7003",2,5,27
"7004",6,5,45
"7005",8,4,47
"7006",10,6,36
"7007",10,4,8
"7008",5,5,21
"7009",4,6,15
"7010",4,2,32
"7011",10,4,47
"7012",4,5,22
"7013",4,1,32
"7014",8,3,23
"7015",8,6,48
"7016",9,5,49
"7017",1,6,10
"7018",3,4,22
"7019",2,1,25
"7020",3,4,23
"7021",6,5,51
"7022",7,6,28
"7023",5,2,17
"7024",6,4,5
"7025",4,5,41
"7026",3,2,36
"7027",7,1,18
"7028",2,6,47
"7029",7,1,33
"7030",2,5,33
"7031",6,6,49
"7032",9,5,22
"7033",7,3,31
"7034",2,1,50
"7035",4,5,15
"7036",3,1,5
"7037",8,6,47
"7038",8,3,50
"7039",3,3,41
"7040",6,2,37
"7041",4,6,44
"7042",2,2,13
"7043",7,3,14
"7044",4,2,28
"7045",2,2,24
"7046",10,5,23
"7047",3,4,49
"7048",9,1,34
"7049",4,1,5
"7050",8,4,39
"7051",8,6,44
"7052",9,4,13
"7053",7,1,40
"7054",3,2,8
"7055",1,2,43
"7056",8,4,51
"7057",1,4,30
"7058",6,3,37
"7059",5,6,46
"7060",10,4,20
"7061",7,5,1
"7062",8,5,5
"7063",8,6,8
"7064",5,5,18
"7065",5,1,32
"7066",4,4,35
"7067",6,2,40
"7068",6,4,21
"7069",9,1,17
"7070",6,4,4
"7071",2,5,42
"7072",10,3,21
"7073",8,3,35
"7074",7,5,16
"7075",8,6,30
"7076",6,5,46
"7077",4,3,37
"7078",5,3,25
"7079",1,2,17
"7080",8,1,34
"7081",7,4,51
"7082",8,1,23
"7083",3,4,49
